order_id,product,product_price,order_total,amount,tipAmount,taxAmount,cashbackAmount,created_timestamp,created_at
JG4BH71KSAQ68,Roti (5 Pack),299.0,330,330.0,,31.0,0.0,1784926141000,2026-07-24 20:49:01 UTC
P41Y05YBD54FJ,Gajjar Halwa,0.0,2203,2203.0,,205.0,0.0,1784926273000,2026-07-24 20:51:13 UTC
P41Y05YBD54FJ,Chili Garlic Noodles,0.0,2203,2203.0,,205.0,0.0,1784926273000,2026-07-24 20:51:13 UTC
CMZCCGVVFMGNA,1 Dal/Sabzi Large,0.0,3085,3085.0,0.0,287.0,0.0,1784926395000,2026-07-24 20:53:15 UTC
RMV53FBZ54VET,Samosa,149.0,4507,4507.0,0.0,419.0,0.0,1784926542000,2026-07-24 20:55:42 UTC
RMV53FBZ54VET,Samosa,149.0,4507,4507.0,0.0,419.0,0.0,1784926542000,2026-07-24 20:55:42 UTC
RMV53FBZ54VET,Samosa,149.0,4507,4507.0,0.0,419.0,0.0,1784926542000,2026-07-24 20:55:42 UTC
RMV53FBZ54VET,Roti (10 Pack),549.0,4507,4507.0,0.0,419.0,0.0,1784926542000,2026-07-24 20:55:42 UTC
RMV53FBZ54VET,Samosa,149.0,4507,4507.0,0.0,419.0,0.0,1784926542000,2026-07-24 20:55:42 UTC
RMV53FBZ54VET,Puff Patties,0.0,4507,4507.0,0.0,419.0,0.0,1784926542000,2026-07-24 20:55:42 UTC
RMV53FBZ54VET,Roti (10 Pack),549.0,4507,4507.0,0.0,419.0,0.0,1784926542000,2026-07-24 20:55:42 UTC
RMV53FBZ54VET,Samosa Small 5pc,399.0,4507,4507.0,0.0,419.0,0.0,1784926542000,2026-07-24 20:55:42 UTC
RMV53FBZ54VET,Samosa Small 5pc,399.0,4507,4507.0,0.0,419.0,0.0,1784926542000,2026-07-24 20:55:42 UTC
RMV53FBZ54VET,Roti (10 Pack),549.0,4507,4507.0,0.0,419.0,0.0,1784926542000,2026-07-24 20:55:42 UTC
RMV53FBZ54VET,Roti (10 Pack),549.0,4507,4507.0,0.0,419.0,0.0,1784926542000,2026-07-24 20:55:42 UTC
5CZNV0JBS4PHE,Roti (5 Pack),299.0,330,330.0,0.0,31.0,0.0,1784926570000,2026-07-24 20:56:10 UTC
7V5V22B1DBPSJ,Vegetable Biryani,1099.0,2864,2864.0,0.0,266.0,0.0,1784926586000,2026-07-24 20:56:26 UTC
7V5V22B1DBPSJ,1 Dal/Sabzi Large,0.0,2864,2864.0,0.0,266.0,0.0,1784926586000,2026-07-24 20:56:26 UTC
HC8VMVQQCF2RE,Tea,89.0,98,98.0,0.0,9.0,0.0,1784926636000,2026-07-24 20:57:16 UTC
PT1HDSE2Z063E,Hot Gulab Jamun,299.0,989,989.0,0.0,92.0,0.0,1784926958000,2026-07-24 21:02:38 UTC
PT1HDSE2Z063E,Hot Gulab Jamun,299.0,989,989.0,0.0,92.0,0.0,1784926958000,2026-07-24 21:02:38 UTC
PT1HDSE2Z063E,Hot Gulab Jamun,299.0,989,989.0,0.0,92.0,0.0,1784926958000,2026-07-24 21:02:38 UTC
BRYX6RZN5EYEJ,Rice Medium,399.0,440,440.0,0.0,41.0,0.0,1784927036000,2026-07-24 21:03:56 UTC
Z16EFM3KK3SHA,Puff Patties,0.0,1098,1098.0,0.0,102.0,0.0,1784927103000,2026-07-24 21:05:03 UTC
EHCY82RHWZFWE,Samosa Chaat,859.0,947,947.0,0.0,88.0,0.0,1784927193000,2026-07-24 21:06:33 UTC
ZTW3V59DCAK20,Dahi Bhalla Chaat,649.0,716,716.0,0.0,67.0,0.0,1784927600000,2026-07-24 21:13:20 UTC
YTPJVKZ18C7YR,1 Dal/Sabzi Small,0.0,922,922.0,0.0,86.0,0.0,1784927630000,2026-07-24 21:13:50 UTC
YTPJVKZ18C7YR,Roti 1 Piece,79.0,922,922.0,0.0,86.0,0.0,1784927630000,2026-07-24 21:13:50 UTC
YTPJVKZ18C7YR,Roti 1 Piece,79.0,922,922.0,0.0,86.0,0.0,1784927630000,2026-07-24 21:13:50 UTC
YTPJVKZ18C7YR,Roti 1 Piece,79.0,922,922.0,0.0,86.0,0.0,1784927630000,2026-07-24 21:13:50 UTC
E5PV2N9XZNT1T,Dhokla,0.0,2973,2973.0,0.0,276.0,0.0,1784927698000,2026-07-24 21:14:58 UTC
E5PV2N9XZNT1T,Gobi Manchurian,0.0,2973,2973.0,0.0,276.0,0.0,1784927698000,2026-07-24 21:14:58 UTC
6DGJP63J13YB0,2 Veggie Combo,799.0,881,881.0,,82.0,0.0,1784927796000,2026-07-24 21:16:36 UTC
JSY598W44TQC8,Vegetable Biryani,1099.0,1817,1817.0,0.0,169.0,0.0,1784927804000,2026-07-24 21:16:44 UTC
JSY598W44TQC8,Roti (10 Pack),549.0,1817,1817.0,0.0,169.0,0.0,1784927804000,2026-07-24 21:16:44 UTC
N9N4MXAC1SJRT,Samosa,149.0,1430,1430.0,0.0,133.0,0.0,1784927897000,2026-07-24 21:18:17 UTC
N9N4MXAC1SJRT,3 Veggie Combo Premium,999.0,1430,1430.0,0.0,133.0,0.0,1784927897000,2026-07-24 21:18:17 UTC
N9N4MXAC1SJRT,Samosa,149.0,1430,1430.0,0.0,133.0,0.0,1784927897000,2026-07-24 21:18:17 UTC
F8S05T11KM010,Vegetable Biryani,1099.0,1212,1212.0,165.0,113.0,0.0,1784928065000,2026-07-24 21:21:05 UTC
2ZW7SZFJMQ33C,Vegetable Biryani,1099.0,1212,1212.0,0.0,113.0,0.0,1784928195000,2026-07-24 21:23:15 UTC
0A7C3VS51K32M,Kitchen Employee Thali,500.0,500,500.0,,0.0,0.0,1784928339000,2026-07-24 21:25:39 UTC
PH9VPM6JDYW2C,Roti (10 Pack),549.0,5120,5120.0,0.0,476.0,0.0,1784928690000,2026-07-24 21:31:30 UTC
PH9VPM6JDYW2C,Roti (10 Pack),549.0,5120,5120.0,0.0,476.0,0.0,1784928690000,2026-07-24 21:31:30 UTC
PH9VPM6JDYW2C,Roti (10 Pack),549.0,5120,5120.0,0.0,476.0,0.0,1784928690000,2026-07-24 21:31:30 UTC
PH9VPM6JDYW2C,Dhokla,0.0,5120,5120.0,0.0,476.0,0.0,1784928690000,2026-07-24 21:31:30 UTC
5WBEYP1Z1WXQW,Samosa,149.0,1871,1871.0,0.0,174.0,0.0,1784928726000,2026-07-24 21:32:06 UTC
5WBEYP1Z1WXQW,Gajjar Halwa,0.0,1871,1871.0,0.0,174.0,0.0,1784928726000,2026-07-24 21:32:06 UTC
5WBEYP1Z1WXQW,Samosa,149.0,1871,1871.0,0.0,174.0,0.0,1784928726000,2026-07-24 21:32:06 UTC
TWJ2YXHJ04B3M,Roti (10 Pack),549.0,605,605.0,0.0,56.0,0.0,1784928901000,2026-07-24 21:35:01 UTC
T57JDETQJJKHJ,Store Employees Thali,500.0,500,500.0,,0.0,0.0,1784928981000,2026-07-24 21:36:21 UTC
ACZTH8F71VC64,Paneer Sabzi Large,1499.0,2862,2862.0,0.0,266.0,0.0,1784929572000,2026-07-24 21:46:12 UTC
ACZTH8F71VC64,Roti (10 Pack),549.0,2862,2862.0,0.0,266.0,0.0,1784929572000,2026-07-24 21:46:12 UTC
ACZTH8F71VC64,Puff Patties,0.0,2862,2862.0,0.0,266.0,0.0,1784929572000,2026-07-24 21:46:12 UTC
ACZTH8F71VC64,Roti (5 Pack),299.0,2862,2862.0,0.0,266.0,0.0,1784929572000,2026-07-24 21:46:12 UTC
PFPAKH09YGWRR,Puff Patties,0.0,714,714.0,0.0,66.0,0.0,1784929776000,2026-07-24 21:49:36 UTC
PFPAKH09YGWRR,Samosa Small 5pc,399.0,714,714.0,0.0,66.0,0.0,1784929776000,2026-07-24 21:49:36 UTC
0RR2QC5WN1BJ0,Puff Patties,0.0,275,275.0,0.0,26.0,0.0,1784929835000,2026-07-24 21:50:35 UTC
D7Q2TVDSYSG50,Samosa Small 5pc,399.0,880,880.0,0.0,82.0,0.0,1784929899000,2026-07-24 21:51:39 UTC
D7Q2TVDSYSG50,Samosa Small 5pc,399.0,880,880.0,0.0,82.0,0.0,1784929899000,2026-07-24 21:51:39 UTC
6626JFRG7SMXE,Dahi Poori,749.0,1154,1154.0,0.0,107.0,0.0,1784929950000,2026-07-24 21:52:30 UTC
6626JFRG7SMXE,Samosa,149.0,1154,1154.0,0.0,107.0,0.0,1784929950000,2026-07-24 21:52:30 UTC
6626JFRG7SMXE,Samosa,149.0,1154,1154.0,0.0,107.0,0.0,1784929950000,2026-07-24 21:52:30 UTC
KWNBWJCV3E53R,Chinese Combo Plate,1199.0,1322,1322.0,0.0,123.0,0.0,1784930054000,2026-07-24 21:54:14 UTC
XRA8GF0XJC7HC,Samosa,149.0,493,493.0,0.0,46.0,0.0,1784930201000,2026-07-24 21:56:41 UTC
XRA8GF0XJC7HC,Samosa,149.0,493,493.0,0.0,46.0,0.0,1784930201000,2026-07-24 21:56:41 UTC
XRA8GF0XJC7HC,Samosa,149.0,493,493.0,0.0,46.0,0.0,1784930201000,2026-07-24 21:56:41 UTC
ZTEQZWXGWWJCJ,Gajjar Halwa,0.0,2753,2753.0,0.0,256.0,0.0,1784930242000,2026-07-24 21:57:22 UTC
ZTEQZWXGWWJCJ,1 Dal/Sabzi Small,0.0,2753,2753.0,0.0,256.0,0.0,1784930242000,2026-07-24 21:57:22 UTC
ZTEQZWXGWWJCJ,Vegetable Biryani,1099.0,2753,2753.0,0.0,256.0,0.0,1784930242000,2026-07-24 21:57:22 UTC
66RD04KQ6P33A,2 Veggie Combo,799.0,2203,2203.0,0.0,205.0,0.0,1784930282000,2026-07-24 21:58:02 UTC
66RD04KQ6P33A,Chinese Combo Plate,1199.0,2203,2203.0,0.0,205.0,0.0,1784930282000,2026-07-24 21:58:02 UTC
PJ7MV7WY2VZCW,Hot Gulab Jamun,299.0,330,330.0,0.0,31.0,0.0,1784930323000,2026-07-24 21:58:43 UTC
05HFVWP9EQ4XT,1 Dal/Sabzi Small,0.0,660,660.0,0.0,61.0,0.0,1784930346000,2026-07-24 21:59:06 UTC
DG4G08F8TN7QE,1 Dal/Sabzi Small,0.0,1077,1077.0,0.0,100.0,0.0,1784930386000,2026-07-24 21:59:46 UTC
DG4G08F8TN7QE,Roti (5 Pack),299.0,1077,1077.0,0.0,100.0,0.0,1784930386000,2026-07-24 21:59:46 UTC
DG4G08F8TN7QE,Roti 1 Piece,79.0,1077,1077.0,0.0,100.0,0.0,1784930386000,2026-07-24 21:59:46 UTC
WBRP24Q6YM4QT,Roti (10 Pack),549.0,2863,2863.0,0.0,266.0,0.0,1784930416000,2026-07-24 22:00:16 UTC
WBRP24Q6YM4QT,Roti (10 Pack),549.0,2863,2863.0,0.0,266.0,0.0,1784930416000,2026-07-24 22:00:16 UTC
WBRP24Q6YM4QT,Paneer Sabzi Large,1499.0,2863,2863.0,0.0,266.0,0.0,1784930416000,2026-07-24 22:00:16 UTC
2CZ17SPEMBE4C,Samosa,149.0,2091,2091.0,0.0,194.0,0.0,1784930826000,2026-07-24 22:07:06 UTC
2CZ17SPEMBE4C,Chili Garlic Noodles,0.0,2091,2091.0,0.0,194.0,0.0,1784930826000,2026-07-24 22:07:06 UTC
2CZ17SPEMBE4C,Samosa,149.0,2091,2091.0,0.0,194.0,0.0,1784930826000,2026-07-24 22:07:06 UTC
DW1CPAPR39D64,Samosa,149.0,493,493.0,,46.0,0.0,1784930879000,2026-07-24 22:07:59 UTC
DW1CPAPR39D64,Samosa,149.0,493,493.0,,46.0,0.0,1784930879000,2026-07-24 22:07:59 UTC
DW1CPAPR39D64,Samosa,149.0,493,493.0,,46.0,0.0,1784930879000,2026-07-24 22:07:59 UTC
Q5JS92YYFY5TP,Tea,89.0,427,427.0,0.0,40.0,0.0,1784931161000,2026-07-24 22:12:41 UTC
Q5JS92YYFY5TP,Samosa,149.0,427,427.0,0.0,40.0,0.0,1784931161000,2026-07-24 22:12:41 UTC
Q5JS92YYFY5TP,Samosa,149.0,427,427.0,0.0,40.0,0.0,1784931161000,2026-07-24 22:12:41 UTC
FP59DP7SV8190,1 Dal/Sabzi Small,0.0,660,660.0,0.0,61.0,0.0,1784931659000,2026-07-24 22:20:59 UTC
08HZBNF0GBMET,Tea,89.0,196,196.0,0.0,18.0,0.0,1784931913000,2026-07-24 22:25:13 UTC
08HZBNF0GBMET,Tea,89.0,196,196.0,0.0,18.0,0.0,1784931913000,2026-07-24 22:25:13 UTC
NMCRC8VSSFJHY,Roti (10 Pack),549.0,2032,2032.0,0.0,189.0,0.0,1784932181000,2026-07-24 22:29:41 UTC
NMCRC8VSSFJHY,Roti (10 Pack),549.0,2032,2032.0,0.0,189.0,0.0,1784932181000,2026-07-24 22:29:41 UTC
NMCRC8VSSFJHY,Samosa,149.0,2032,2032.0,0.0,189.0,0.0,1784932181000,2026-07-24 22:29:41 UTC
NMCRC8VSSFJHY,Samosa,149.0,2032,2032.0,0.0,189.0,0.0,1784932181000,2026-07-24 22:29:41 UTC
NMCRC8VSSFJHY,Samosa,149.0,2032,2032.0,0.0,189.0,0.0,1784932181000,2026-07-24 22:29:41 UTC
NMCRC8VSSFJHY,Samosa,149.0,2032,2032.0,0.0,189.0,0.0,1784932181000,2026-07-24 22:29:41 UTC
NMCRC8VSSFJHY,Samosa,149.0,2032,2032.0,0.0,189.0,0.0,1784932181000,2026-07-24 22:29:41 UTC
JFSEQDWBKEE30,Tea,89.0,98,98.0,0.0,9.0,0.0,1784932272000,2026-07-24 22:31:12 UTC
VB47KS1017P2E,Kulcha,499.0,550,550.0,0.0,51.0,0.0,1784932436000,2026-07-24 22:33:56 UTC
PZNZ3MQ44JSKY,Samosa,149.0,755,755.0,,70.0,0.0,1784932482000,2026-07-24 22:34:42 UTC
PZNZ3MQ44JSKY,Samosa,149.0,755,755.0,,70.0,0.0,1784932482000,2026-07-24 22:34:42 UTC
PZNZ3MQ44JSKY,Samosa,149.0,755,755.0,,70.0,0.0,1784932482000,2026-07-24 22:34:42 UTC
PZNZ3MQ44JSKY,Samosa,149.0,755,755.0,,70.0,0.0,1784932482000,2026-07-24 22:34:42 UTC
PZNZ3MQ44JSKY,Tea,89.0,755,755.0,,70.0,0.0,1784932482000,2026-07-24 22:34:42 UTC
ZVHPD765GFFT6,1 Dal/Sabzi Medium,0.0,3733,3733.0,0.0,347.0,0.0,1784932979000,2026-07-24 22:42:59 UTC
ZVHPD765GFFT6,Tea,89.0,3733,3733.0,0.0,347.0,0.0,1784932979000,2026-07-24 22:42:59 UTC
ZVHPD765GFFT6,Gajjar Halwa,0.0,3733,3733.0,0.0,347.0,0.0,1784932979000,2026-07-24 22:42:59 UTC
ZVHPD765GFFT6,Hakka Noodles,0.0,3733,3733.0,0.0,347.0,0.0,1784932979000,2026-07-24 22:42:59 UTC
2F4RMFYN6WKJC,Hot Gulab Jamun,299.0,785,785.0,0.0,73.0,0.0,1784933004000,2026-07-24 22:43:24 UTC
2F4RMFYN6WKJC,Tea,89.0,785,785.0,0.0,73.0,0.0,1784933004000,2026-07-24 22:43:24 UTC
2F4RMFYN6WKJC,Dhokla,0.0,785,785.0,0.0,73.0,0.0,1784933004000,2026-07-24 22:43:24 UTC
2F4RMFYN6WKJC,Tea Cup,25.0,785,785.0,0.0,73.0,0.0,1784933004000,2026-07-24 22:43:24 UTC
KS9SP5WS6H6C4,Paneer Sabzi Medium,899.0,1321,1321.0,0.0,123.0,0.0,1784933031000,2026-07-24 22:43:51 UTC
KS9SP5WS6H6C4,Roti (5 Pack),299.0,1321,1321.0,0.0,123.0,0.0,1784933031000,2026-07-24 22:43:51 UTC
3Q2N958T78NKE,Puff Patties,0.0,439,439.0,0.0,41.0,0.0,1784933232000,2026-07-24 22:47:12 UTC
3Q2N958T78NKE,Samosa,149.0,439,439.0,0.0,41.0,0.0,1784933232000,2026-07-24 22:47:12 UTC
RC4FEWKVW900J,2 Veggie Combo,799.0,881,881.0,0.0,82.0,0.0,1784933266000,2026-07-24 22:47:46 UTC
2WVD3V8QQ9KBG,Dhokla,0.0,660,660.0,0.0,61.0,0.0,1784933420000,2026-07-24 22:50:20 UTC
YNNWCC3YSBKJE,Paneer Pakora (5 Pieces),499.0,990,990.0,0.0,92.0,0.0,1784933505000,2026-07-24 22:51:45 UTC
YNNWCC3YSBKJE,Samosa Small 5pc,399.0,990,990.0,0.0,92.0,0.0,1784933505000,2026-07-24 22:51:45 UTC
9JFGQD03E67N2,Samosa,149.0,989,989.0,0.0,92.0,0.0,1784933574000,2026-07-24 22:52:54 UTC
9JFGQD03E67N2,Samosa,149.0,989,989.0,0.0,92.0,0.0,1784933574000,2026-07-24 22:52:54 UTC
9JFGQD03E67N2,Gobi Parantha 4Pc Pack,599.0,989,989.0,0.0,92.0,0.0,1784933574000,2026-07-24 22:52:54 UTC
FNYKW1CNTNRX6,Samosa Small 5pc,399.0,2202,2202.0,100.0,205.0,0.0,1784933625000,2026-07-24 22:53:45 UTC
FNYKW1CNTNRX6,Chili Gobi,0.0,2202,2202.0,100.0,205.0,0.0,1784933625000,2026-07-24 22:53:45 UTC
FNYKW1CNTNRX6,Samosa Small 5pc,399.0,2202,2202.0,100.0,205.0,0.0,1784933625000,2026-07-24 22:53:45 UTC
RWXY92SQ4V7JJ,1 Dal/Sabzi Small,0.0,1321,1321.0,0.0,123.0,0.0,1784933731000,2026-07-24 22:55:31 UTC
ANGNG0B4MC5B6,Puff Patties,0.0,2312,2312.0,0.0,215.0,0.0,1784933793000,2026-07-24 22:56:33 UTC
ANGNG0B4MC5B6,Chili Garlic Noodles,0.0,2312,2312.0,0.0,215.0,0.0,1784933793000,2026-07-24 22:56:33 UTC
ZJWBS4GW3JZGT,Chinese Combo Plate,1199.0,1322,1322.0,0.0,123.0,0.0,1784934003000,2026-07-24 23:00:03 UTC
DM263PR6BFEB4,Samosa Small 5pc,399.0,440,440.0,0.0,41.0,0.0,1784934034000,2026-07-24 23:00:34 UTC
48DQ56VGSQ9W6,Gobi Manchurian,0.0,1322,1322.0,0.0,123.0,0.0,1784934089000,2026-07-24 23:01:29 UTC
SHK7HQ4CHWMT6,Mango Lassi,399.0,880,880.0,0.0,82.0,0.0,1784934163000,2026-07-24 23:02:43 UTC
SHK7HQ4CHWMT6,Mango Lassi,399.0,880,880.0,0.0,82.0,0.0,1784934163000,2026-07-24 23:02:43 UTC
7R95ED75VZASG,Tea,89.0,98,98.0,0.0,9.0,0.0,1784934245000,2026-07-24 23:04:05 UTC
SQANTDW3ZRRVW,Tea,89.0,98,98.0,0.0,9.0,0.0,1784934405000,2026-07-24 23:06:45 UTC
42R1WKWYGWVXP,Roti (5 Pack),299.0,2477,2477.0,0.0,230.0,0.0,1784934466000,2026-07-24 23:07:46 UTC
42R1WKWYGWVXP,Chilli Baby Corn,0.0,2477,2477.0,0.0,230.0,0.0,1784934466000,2026-07-24 23:07:46 UTC
42R1WKWYGWVXP,1 Dal/Sabzi Medium,0.0,2477,2477.0,0.0,230.0,0.0,1784934466000,2026-07-24 23:07:46 UTC
QRW4C0GSZNPDE,Roti (10 Pack),549.0,3743,3743.0,170.0,348.0,0.0,1784934784000,2026-07-24 23:13:04 UTC
QRW4C0GSZNPDE,1 Dal/Sabzi Medium,0.0,3743,3743.0,170.0,348.0,0.0,1784934784000,2026-07-24 23:13:04 UTC
QRW4C0GSZNPDE,Rice Medium,399.0,3743,3743.0,170.0,348.0,0.0,1784934784000,2026-07-24 23:13:04 UTC
CSGJXRT2B9NYW,Samosa Chaat,859.0,1045,1045.0,142.0,97.0,0.0,1784934858000,2026-07-24 23:14:18 UTC
CSGJXRT2B9NYW,Tea,89.0,1045,1045.0,142.0,97.0,0.0,1784934858000,2026-07-24 23:14:18 UTC
C4S23P6QH7R00,Samosa,149.0,329,329.0,0.0,31.0,0.0,1784934932000,2026-07-24 23:15:32 UTC
C4S23P6QH7R00,Samosa,149.0,329,329.0,0.0,31.0,0.0,1784934932000,2026-07-24 23:15:32 UTC
GPK2XF4QQM56G,Tea,89.0,98,98.0,,9.0,0.0,1784934964000,2026-07-24 23:16:04 UTC
J5KM57XK5FSXC,Samosa,149.0,1643,1643.0,0.0,153.0,0.0,1784935023000,2026-07-24 23:17:03 UTC
J5KM57XK5FSXC,Samosa,149.0,1643,1643.0,0.0,153.0,0.0,1784935023000,2026-07-24 23:17:03 UTC
J5KM57XK5FSXC,Samosa,149.0,1643,1643.0,0.0,153.0,0.0,1784935023000,2026-07-24 23:17:03 UTC
J5KM57XK5FSXC,Samosa,149.0,1643,1643.0,0.0,153.0,0.0,1784935023000,2026-07-24 23:17:03 UTC
J5KM57XK5FSXC,Samosa,149.0,1643,1643.0,0.0,153.0,0.0,1784935023000,2026-07-24 23:17:03 UTC
J5KM57XK5FSXC,Samosa,149.0,1643,1643.0,0.0,153.0,0.0,1784935023000,2026-07-24 23:17:03 UTC
J5KM57XK5FSXC,Samosa,149.0,1643,1643.0,0.0,153.0,0.0,1784935023000,2026-07-24 23:17:03 UTC
J5KM57XK5FSXC,Samosa,149.0,1643,1643.0,0.0,153.0,0.0,1784935023000,2026-07-24 23:17:03 UTC
J5KM57XK5FSXC,Samosa,149.0,1643,1643.0,0.0,153.0,0.0,1784935023000,2026-07-24 23:17:03 UTC
J5KM57XK5FSXC,Samosa,149.0,1643,1643.0,0.0,153.0,0.0,1784935023000,2026-07-24 23:17:03 UTC
CGKZP40BXQDX8,Samosa,149.0,657,657.0,0.0,61.0,0.0,1784935103000,2026-07-24 23:18:23 UTC
CGKZP40BXQDX8,Samosa,149.0,657,657.0,0.0,61.0,0.0,1784935103000,2026-07-24 23:18:23 UTC
CGKZP40BXQDX8,Samosa,149.0,657,657.0,0.0,61.0,0.0,1784935103000,2026-07-24 23:18:23 UTC
CGKZP40BXQDX8,Samosa,149.0,657,657.0,0.0,61.0,0.0,1784935103000,2026-07-24 23:18:23 UTC
KFZ6GJDBQ2638,Tea Cup,25.0,165,165.0,0.0,15.0,0.0,1784935154000,2026-07-24 23:19:14 UTC
KFZ6GJDBQ2638,Tea Cup,25.0,165,165.0,0.0,15.0,0.0,1784935154000,2026-07-24 23:19:14 UTC
KFZ6GJDBQ2638,Tea Cup,25.0,165,165.0,0.0,15.0,0.0,1784935154000,2026-07-24 23:19:14 UTC
KFZ6GJDBQ2638,Tea Cup,25.0,165,165.0,0.0,15.0,0.0,1784935154000,2026-07-24 23:19:14 UTC
KFZ6GJDBQ2638,Tea Cup,25.0,165,165.0,0.0,15.0,0.0,1784935154000,2026-07-24 23:19:14 UTC
KFZ6GJDBQ2638,Tea Cup,25.0,165,165.0,0.0,15.0,0.0,1784935154000,2026-07-24 23:19:14 UTC
NCKWT3A68RBC6,Methi Parantha 4pc Pack,599.0,4957,4957.0,0.0,461.0,0.0,1784935204000,2026-07-24 23:20:04 UTC
NCKWT3A68RBC6,Veg Fried Rice,0.0,4957,4957.0,0.0,461.0,0.0,1784935204000,2026-07-24 23:20:04 UTC
NCKWT3A68RBC6,Gajjar Halwa,0.0,4957,4957.0,0.0,461.0,0.0,1784935204000,2026-07-24 23:20:04 UTC
NCKWT3A68RBC6,Hakka Noodles,0.0,4957,4957.0,0.0,461.0,0.0,1784935204000,2026-07-24 23:20:04 UTC
N916676Z7Q6DY,Tea,89.0,759,759.0,0.0,71.0,0.0,1784935279000,2026-07-24 23:21:19 UTC
N916676Z7Q6DY,1 Dal/Sabzi Small,0.0,759,759.0,0.0,71.0,0.0,1784935279000,2026-07-24 23:21:19 UTC
HWPPCC3PTN9W4,Tea,89.0,897,897.0,0.0,83.0,0.0,1784935391000,2026-07-24 23:23:11 UTC
HWPPCC3PTN9W4,Samosa,149.0,897,897.0,0.0,83.0,0.0,1784935391000,2026-07-24 23:23:11 UTC
HWPPCC3PTN9W4,Samosa,149.0,897,897.0,0.0,83.0,0.0,1784935391000,2026-07-24 23:23:11 UTC
HWPPCC3PTN9W4,Tea,89.0,897,897.0,0.0,83.0,0.0,1784935391000,2026-07-24 23:23:11 UTC
HWPPCC3PTN9W4,Puff Patties,0.0,897,897.0,0.0,83.0,0.0,1784935391000,2026-07-24 23:23:11 UTC
HWPPCC3PTN9W4,Tea,89.0,897,897.0,0.0,83.0,0.0,1784935391000,2026-07-24 23:23:11 UTC
3P7GH2ZH76D4J,Samosa,149.0,657,657.0,0.0,61.0,0.0,1784935505000,2026-07-24 23:25:05 UTC
3P7GH2ZH76D4J,Samosa,149.0,657,657.0,0.0,61.0,0.0,1784935505000,2026-07-24 23:25:05 UTC
3P7GH2ZH76D4J,Samosa,149.0,657,657.0,0.0,61.0,0.0,1784935505000,2026-07-24 23:25:05 UTC
3P7GH2ZH76D4J,Samosa,149.0,657,657.0,0.0,61.0,0.0,1784935505000,2026-07-24 23:25:05 UTC
1CRH474K1V6RW,1 Dal/Sabzi Large,0.0,4737,4737.0,,440.0,0.0,1784935613000,2026-07-24 23:26:53 UTC
1HP60VZS7RPG6,1 Dal/Sabzi Medium,0.0,881,881.0,0.0,82.0,0.0,1784936057000,2026-07-24 23:34:17 UTC
837DAYR0GXJ1C,Vada Pao,799.0,881,,,,,1784936107000,2026-07-24 23:35:07 UTC
3BFZJH52SHG5M,Puff Patties,0.0,549,549.0,,51.0,0.0,1784936111000,2026-07-24 23:35:11 UTC
KF2MRNNDWHED4,1 Dal/Sabzi Medium,0.0,1485,1485.0,0.0,138.0,0.0,1784936171000,2026-07-24 23:36:11 UTC
KF2MRNNDWHED4,Puff Patties,0.0,1485,1485.0,0.0,138.0,0.0,1784936171000,2026-07-24 23:36:11 UTC
211HB045DJ3WY,Dhokla,0.0,330,330.0,0.0,31.0,0.0,1784936244000,2026-07-24 23:37:24 UTC
6J6DHKWQKMK06,Samosa,149.0,493,493.0,0.0,46.0,0.0,1784936256000,2026-07-24 23:37:36 UTC
6J6DHKWQKMK06,Samosa,149.0,493,493.0,0.0,46.0,0.0,1784936256000,2026-07-24 23:37:36 UTC
6J6DHKWQKMK06,Samosa,149.0,493,493.0,0.0,46.0,0.0,1784936256000,2026-07-24 23:37:36 UTC
1JXR6ZCZHT20E,Tea,89.0,745,745.0,0.0,69.0,0.0,1784936525000,2026-07-24 23:42:05 UTC
1JXR6ZCZHT20E,Tea,89.0,745,745.0,0.0,69.0,0.0,1784936525000,2026-07-24 23:42:05 UTC
1JXR6ZCZHT20E,Puff Patties,0.0,745,745.0,0.0,69.0,0.0,1784936525000,2026-07-24 23:42:05 UTC
2H23HHJM7SRSY,Tea,89.0,1962,1962.0,0.0,182.0,0.0,1784936662000,2026-07-24 23:44:22 UTC
2H23HHJM7SRSY,Tea,89.0,1962,1962.0,0.0,182.0,0.0,1784936662000,2026-07-24 23:44:22 UTC
2H23HHJM7SRSY,Tea,89.0,1962,1962.0,0.0,182.0,0.0,1784936662000,2026-07-24 23:44:22 UTC
2H23HHJM7SRSY,Tea,89.0,1962,1962.0,0.0,182.0,0.0,1784936662000,2026-07-24 23:44:22 UTC
2H23HHJM7SRSY,Tea,89.0,1962,1962.0,0.0,182.0,0.0,1784936662000,2026-07-24 23:44:22 UTC
2H23HHJM7SRSY,Tea,89.0,1962,1962.0,0.0,182.0,0.0,1784936662000,2026-07-24 23:44:22 UTC
2H23HHJM7SRSY,Tea,89.0,1962,1962.0,0.0,182.0,0.0,1784936662000,2026-07-24 23:44:22 UTC
2H23HHJM7SRSY,Tea,89.0,1962,1962.0,0.0,182.0,0.0,1784936662000,2026-07-24 23:44:22 UTC
2H23HHJM7SRSY,Tea,89.0,1962,1962.0,0.0,182.0,0.0,1784936662000,2026-07-24 23:44:22 UTC
2H23HHJM7SRSY,Tea,89.0,1962,1962.0,0.0,182.0,0.0,1784936662000,2026-07-24 23:44:22 UTC
